dataset_group,file_name,structure_name,metal_guess,redox_state_guess,monomer_guess,ts_label_guess,atom_index,element,atom_role,notes
catalysts,Ti-salfan-H2-red.out,Ti-salfan-H2-red,Ti,red,,,64,H,,
catalysts,Ti-salfan-H2-red.out,Ti-salfan-H2-red,Ti,red,,,65,H,,
catalysts,Ti-salfan-H2-red.out,Ti-salfan-H2-red,Ti,red,,,66,H,,
catalysts,Ti-salfan-H2-red.out,Ti-salfan-H2-red,Ti,red,,,67,H,,
catalysts,Ti-salfan-H2-red.out,Ti-salfan-H2-red,Ti,red,,,68,H,,
catalysts,Ti-salfan-H2-red.out,Ti-salfan-H2-red,Ti,red,,,69,H,,
catalysts,Ti-salfan-H2-red.out,Ti-salfan-H2-red,Ti,red,,,70,H,,
catalysts,Ti-salfan-H2-red.out,Ti-salfan-H2-red,Ti,red,,,71,H,,
catalysts,Ti-salfan-H2-red.out,Ti-salfan-H2-red,Ti,red,,,72,H,,
catalysts,Ti-salfan-H2-red.out,Ti-salfan-H2-red,Ti,red,,,73,H,,
catalysts,Ti-salfan-H2-red.out,Ti-salfan-H2-red,Ti,red,,,74,Ti,metal_center,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,1,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,2,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,3,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,4,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,5,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,6,Fe,ferrocene_Fe,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,7,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,8,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,9,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,10,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,11,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,12,O,phenoxy_O,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,13,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,14,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,15,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,16,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,17,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,18,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,19,O,phenoxy_O,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,20,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,21,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,22,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,23,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,24,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,25,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,26,O,alkoxide_O,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,27,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,28,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,29,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,30,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,31,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,32,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,33,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,34,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,35,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,36,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,37,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,38,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,39,N,donor_N,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,40,N,donor_N,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,41,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,42,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,43,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,44,Ti,metal_center,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,45,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,46,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,47,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,48,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,49,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,50,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,51,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,52,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,53,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,54,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,55,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,56,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,57,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,58,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,59,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,60,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,61,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,62,O,alkoxide_O,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,63,C,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,64,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,65,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,66,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,67,H,,
catalysts,Ti-salfan-H2-star-ox.out,Ti-salfan-H2-star-ox,Ti,ox,,,68,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,1,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,2,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,3,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,4,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,5,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,6,Fe,ferrocene_Fe,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,7,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,8,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,9,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,10,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,11,C,ferrocene_C,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,12,O,alkoxide_O,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,13,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,14,O,phenoxy_O,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,15,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,16,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,17,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,18,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,19,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,20,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,21,O,phenoxy_O,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,22,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,23,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,24,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,25,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,26,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,27,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,28,O,alkoxide_O,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,29,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,30,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,31,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,32,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,33,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,34,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,35,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,36,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,37,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,38,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,39,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,40,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,41,N,donor_N,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,42,N,donor_N,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,43,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,44,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,45,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,46,Ti,metal_center,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,47,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,48,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,49,C,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,50,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,51,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,52,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,53,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,54,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,55,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,56,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,57,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,58,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,59,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,60,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,61,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,62,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,63,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,64,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,65,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,66,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,67,H,,
catalysts,Ti-salfan-H2-star-red.out,Ti-salfan-H2-star-red,Ti,red,,,68,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,1,C,ferrocene_C,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,2,C,ferrocene_C,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,3,C,ferrocene_C,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,4,C,ferrocene_C,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,5,C,ferrocene_C,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,6,Fe,ferrocene_Fe,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,7,C,ferrocene_C,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,8,C,ferrocene_C,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,9,C,ferrocene_C,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,10,C,ferrocene_C,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,11,C,ferrocene_C,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,12,O,alkoxide_O,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,13,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,14,O,phenoxy_O,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,15,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,16,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,17,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,18,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,19,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,20,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,21,O,phenoxy_O,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,22,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,23,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,24,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,25,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,26,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,27,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,28,O,alkoxide_O,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,29,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,30,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,31,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,32,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,33,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,34,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,35,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,36,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,37,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,38,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,39,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,40,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,41,N,donor_N,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,42,N,donor_N,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,43,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,44,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,45,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,46,Ti,metal_center,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,47,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,48,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,49,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,50,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,51,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,52,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,53,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,54,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,55,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,56,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,57,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,58,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,59,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,60,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,61,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,62,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,63,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,64,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,65,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,66,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,67,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,68,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,69,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,70,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,71,C,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,72,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,73,H,,
catalysts,Ti-salfan-star-red.out,Ti-salfan-star-red,Ti,red,,,74,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,1,Fe,ferrocene_Fe,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,2,O,alkoxide_O,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,3,O,phenoxy_O,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,4,N,donor_N,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,5,C,ferrocene_C,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,6,C,ferrocene_C,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,7,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,8,C,ferrocene_C,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,9,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,10,C,ferrocene_C,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,11,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,12,C,ferrocene_C,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,13,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,14,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,15,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,16,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,17,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,18,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,19,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,20,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,21,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,22,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,23,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,24,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,25,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,26,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,27,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,28,O,alkoxide_O,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,29,O,phenoxy_O,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,30,N,donor_N,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,31,C,ferrocene_C,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,32,C,ferrocene_C,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,33,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,34,C,ferrocene_C,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,35,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,36,C,ferrocene_C,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,37,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,38,C,ferrocene_C,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,39,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,40,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,41,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,42,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,43,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,44,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,45,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,46,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,47,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,48,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,49,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,50,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,51,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,52,C,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,53,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,54,Ti,metal_center,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,55,H,,
